timestamp,amount_usd,quantity_purchased,session_duration_seconds,days_since_last_purchase,account_age_days,device_screen_resolution,time_since_last_login_s,items_viewed_before_purchase,big_model_fraud_probability,flagged_fraud
1705642180,406.71,17,58.9,5.32,2,2079777,3007.4,9,0.99981,1
1724874421,273.34,16,44.8,5.46,143,2075943,4398.4,12,0.999169,1
1701927789,29.73,2,352.9,15.56,783,1019927,2921.4,8,0.138105,0
1722190445,7.41,3,328.2,1.79,3297,3685739,428.8,9,0.072914,0
1717830200,20.43,3,290.7,0.6,461,8298498,4042.2,14,0.401079,0
1705439509,33.97,5,303.8,8.04,67,1026260,883.1,6,0.466938,0
1707990984,88.28,1,109.3,7.11,880,3682288,2794.7,2,0.579123,0
1703993813,19.55,1,208.0,1.12,2913,8292922,481.0,7,0.143038,0
1701073387,2.37,7,177.4,13.36,201,3687076,13343.6,11,0.67154,0
1722737206,118.02,3,471.9,67.71,915,1047409,7857.9,13,0.041459,0
1701439773,57.58,4,405.9,17.71,593,8302454,1875.8,12,0.197298,0
1728585626,88.41,8,284.0,11.01,2208,1017490,3272.0,9,0.430098,0
1725329911,43.63,2,268.8,32.18,2765,1042737,1688.8,14,0.035782,0
1710087308,68.91,3,339.0,3.27,2865,3685829,12160.6,6,0.2033,0
1713097898,29.43,7,423.9,0.67,2358,8299589,4019.0,14,0.415624,0
1719532424,120.15,6,264.3,17.95,1963,1023539,1575.6,11,0.297368,0
1711881919,65.38,1,216.6,12.51,3414,8302403,1947.7,8,0.090998,0
1715017638,110.36,8,344.7,4.26,1444,3693966,147.9,11,0.831323,0
1701844848,190.78,8,243.9,11.67,2939,1017140,3867.9,11,0.813611,0
1730660850,54.92,7,421.1,4.5,309,8299901,3263.1,9,0.552301,0
1710757213,14.98,1,123.5,22.86,560,1045580,150.9,2,0.330037,0
1703687711,1.36,4,333.7,6.1,1337,3689655,497.4,9,0.180175,0
1707771296,19.22,1,147.0,28.39,3575,3682711,5560.8,5,0.032661,0
1731329142,11.97,3,417.2,0.39,1823,1024808,1665.1,2,0.293047,0
1700793004,23.09,8,126.8,4.21,538,2070979,1151.3,1,0.828525,0
1716707882,159.52,6,267.6,7.64,2535,1022843,3282.3,7,0.393554,0
1720253061,302.59,6,434.4,34.97,1289,3676125,3955.4,5,0.669088,0
1711702555,100.0,22,74.7,3.89,156,1020184,6346.3,8,0.994777,1
1723690308,4.77,4,329.7,9.83,2907,1043978,3991.2,11,0.147366,0
1709888705,37.87,4,452.0,8.74,3221,3685696,1450.6,4,0.055711,0
1700782749,146.19,1,404.8,29.39,3508,2077110,1503.8,12,0.03669,0
1707343519,105.2,9,426.1,0.11,226,2066474,1738.7,9,0.826902,0
1711711201,142.69,7,295.1,6.45,841,3691133,7751.9,7,0.737022,0
1727841835,27.0,2,497.3,0.01,830,1024228,5605.4,10,0.061948,0
1727786505,132.57,2,249.1,13.5,2140,1024001,1829.8,3,0.329554,0
1704297842,234.15,1,146.5,39.38,2688,1019046,1190.7,6,0.355704,0
1701331108,13.27,6,272.0,19.88,3179,2068748,7758.0,12,0.154743,0
1718439267,1.65,7,318.1,38.23,1839,1047354,2185.4,2,0.069316,0
1710763388,13.01,7,249.2,3.45,2192,3686817,2589.4,6,0.394312,0
1726137704,94.94,9,176.7,17.02,682,1022519,1126.9,8,0.793234,0
1711551566,53.24,5,317.6,2.26,2583,1023269,4114.4,6,0.454455,0
1714963599,2.52,4,360.6,2.25,833,3688225,2933.3,9,0.416559,0
1727060840,8.94,2,361.6,11.95,623,1055759,3692.4,4,0.134228,0
1711352879,50.17,5,247.7,6.86,2650,8295799,2462.8,1,0.305141,0
1724071714,72.81,6,403.6,1.19,1789,3690778,13260.3,12,0.414891,0
1714737408,2.29,8,238.6,2.86,2446,3688911,2108.5,12,0.573521,0
1701589134,138.74,5,326.1,28.08,813,3675973,4166.9,6,0.581522,0
1731374369,13.32,7,342.4,29.56,561,3688411,2827.5,5,0.404154,0
1716458759,205.99,2,111.8,14.99,642,2072535,1814.0,7,0.666253,0
1702194963,87.24,8,190.9,3.33,571,2079230,1349.6,13,0.790793,0
1705465720,5.63,4,421.5,41.62,3254,1049544,327.1,9,0.019351,0
1702921122,147.39,2,229.6,12.22,3613,2077064,1871.1,7,0.146183,0
1703871208,36.27,2,413.7,14.14,1615,8295488,6599.1,2,0.10292,0
1714218588,4.73,2,328.4,10.82,371,3687337,321.0,5,0.296161,0
1704335455,186.92,6,91.4,7.31,3175,8297576,1010.7,14,0.634764,0
1710532114,24.01,7,106.7,52.6,1779,8300193,1373.6,5,0.254534,0
1719305007,100.0,6,17.2,5.4,159,3690819,81.8,25,0.878941,1
1714172505,64.45,6,484.2,3.37,2564,1055735,1754.3,9,0.155564,0
1711107348,177.43,5,363.4,8.2,2947,1034548,727.0,1,0.697953,0
1720902722,27.41,1,292.7,4.62,594,1050809,7397.2,7,0.408431,0
1730417060,130.97,3,50.2,3.1,17,8300659,6444.8,18,0.897275,1
1731425246,80.33,9,479.5,2.54,3620,8292986,2074.9,10,0.226449,0
1728422449,112.8,5,104.0,15.01,1552,8296752,10361.5,7,0.715574,0
1727442051,11.56,6,156.3,0.63,2988,2075488,1840.3,6,0.212958,0
1722378247,148.07,3,142.2,0.28,3517,1020370,1048.1,12,0.323497,0
1704045354,120.95,7,124.0,4.69,2602,1039201,48.7,13,0.766704,0
1721078504,178.69,5,530.3,17.51,2505,3677653,6908.7,3,0.168906,0
1705035716,500.0,5,262.1,18.33,2414,8290425,2085.8,5,0.898919,1
1722395580,42.25,9,319.1,12.82,3611,1043889,2664.2,10,0.322077,0
1728073142,36.5,7,311.4,6.36,537,8291293,9715.4,4,0.627346,0
1726300732,1.5,8,338.0,10.9,195,1023542,2773.9,11,0.539283,0
1713653199,15.72,1,353.3,12.01,1346,1028673,1725.4,5,0.085479,0
1719937987,27.52,7,548.3,8.03,2255,8295599,1764.4,13,0.095502,0
1716173255,13.84,6,145.3,0.68,1926,3686895,117.2,3,0.617212,0
1722711004,26.28,8,164.8,4.72,1928,1049262,2566.7,12,0.242222,0
1702153677,292.6,4,190.3,2.45,82,1022116,2448.8,2,0.813625,0
1728103730,34.05,2,502.7,4.51,3521,1053038,2039.6,10,0.03148,0
1724446139,95.35,2,314.1,6.38,1732,8295785,7397.2,6,0.334556,0
1716659355,23.6,4,240.7,35.33,1050,3687536,3039.8,14,0.187113,0
1700216967,133.22,8,258.2,19.98,1620,2076229,4909.3,4,0.682617,0
1729565810,47.45,9,397.1,9.29,1963,8293542,2012.3,3,0.128186,0
1716053837,110.93,7,283.3,5.05,3595,2081134,12588.1,7,0.303757,0
1722270302,102.07,2,277.7,7.81,2108,2084005,2185.7,5,0.220678,0
1727107540,52.01,3,258.4,2.82,212,3697100,8657.7,8,0.672442,0
1715166667,35.38,7,293.9,29.35,2994,1018010,3456.2,7,0.079878,0
1704579604,28.42,5,400.1,13.39,2766,1046244,262.4,2,0.101965,0
1709637925,20.67,4,437.2,22.43,433,8294495,6198.4,10,0.231648,0
1727473699,100.0,5,95.6,3.93,50,2065883,6520.3,25,0.889197,1
1719028514,168.52,4,223.8,31.66,1062,2071101,44.2,9,0.376504,0
1712654817,198.19,12,143.0,0.06,22,8291791,8523.8,8,0.988237,1
1717267230,195.4,3,402.7,4.27,647,3679165,1648.5,3,0.766123,0
1704721093,266.04,6,348.2,0.6,1221,1026859,745.2,14,0.835603,0
1703759038,455.04,8,75.2,2.2,59,1049852,2307.2,10,0.998964,1
1714053069,116.36,2,204.8,33.46,1681,1019452,3009.7,3,0.549949,0
1719398080,114.39,3,398.1,6.65,3235,2069762,1930.3,9,0.301952,0
1721663641,93.9,1,322.6,1.47,1467,2074184,3525.0,7,0.335935,0
1713787265,881.46,16,36.4,1.7,58,2074012,3888.9,27,0.999997,1
1727002680,948.17,15,5.0,0.06,173,2075684,6323.6,28,0.999998,1
1701178563,222.96,5,91.0,2.13,880,1055392,8177.1,9,0.771705,0
1700306099,14.62,2,359.5,12.05,577,3684272,918.5,8,0.070224,0
1728525574,109.93,2,396.7,19.01,3624,3682805,1519.7,14,0.043239,0
1719939295,90.9,9,291.5,0.55,1845,1050754,2478.2,8,0.751976,0
1727360631,59.85,2,334.5,1.16,3102,3685891,2104.1,2,0.231753,0
1724559780,23.81,6,181.1,3.42,2875,2074957,7397.1,11,0.308561,0
1710515548,18.11,6,194.6,4.8,3364,2080038,2667.1,4,0.24385,0
1728679785,55.29,4,217.8,4.32,2437,1024066,1309.0,3,0.436683,0
1709710115,23.17,2,295.8,34.43,1211,1032904,13474.4,7,0.050843,0
1713702043,29.67,3,153.6,23.21,1897,3686672,12099.5,1,0.205431,0
1704184710,29.09,9,266.6,0.8,478,2073259,7243.7,9,0.729277,0
1718970438,91.9,6,425.9,23.31,694,8291406,2076.5,12,0.431588,0
1704452248,330.82,22,5.0,0.34,54,1055553,2063.8,10,0.999834,1
1707277459,183.79,1,180.3,12.26,135,8292902,4019.2,14,0.706939,0
1715363982,254.17,4,133.5,3.73,2451,2069815,4142.8,13,0.740445,0
1712401193,62.61,3,452.3,11.45,192,2077977,1488.6,11,0.216525,0
1717592401,39.31,7,562.2,0.47,2747,1055334,167.8,3,0.461956,0
1720541626,163.01,3,227.3,17.15,2633,2068526,3375.4,2,0.415053,0
1719216731,212.03,3,298.7,36.83,876,2070836,260.7,3,0.510067,0
1724569705,70.31,7,176.6,51.92,3411,1046978,9914.4,8,0.169738,0
1720504877,233.26,1,302.8,15.03,1451,1019846,967.6,11,0.481912,0
1705589711,3.67,1,464.6,3.51,925,2072364,3091.1,11,0.072755,0
1716224956,178.6,9,447.5,7.06,3633,1027518,7983.5,8,0.46587,0
1716350502,30.56,8,147.9,5.26,2752,1038227,1038.9,3,0.787847,0
1719446122,100.0,13,52.5,2.73,79,2068889,5454.6,8,0.986829,1
1717952497,124.83,4,326.9,4.2,570,2078432,171.1,4,0.571768,0
1717415671,66.7,8,449.2,16.88,1851,2077997,1189.7,2,0.583243,0
1706033835,63.74,3,265.3,46.87,874,2070071,1015.9,2,0.19979,0
1711042880,49.81,1,242.8,5.33,3455,8288446,1579.1,4,0.148984,0
1719589656,100.0,20,98.0,0.1,82,2070598,640.6,14,0.996639,1
1700392063,189.62,2,198.9,5.37,33,8299041,652.9,4,0.841519,0
1731458734,100.0,19,43.7,0.13,53,8287946,8811.3,26,0.987741,1
1703105337,20.14,9,483.0,3.44,3267,8293756,1564.0,14,0.21027,0
1713616601,20.78,3,257.8,8.03,1027,1027368,3626.3,11,0.375277,0
1708550431,20.12,6,170.1,3.52,494,1058094,495.4,1,0.606399,0
1720033482,2.55,7,477.5,10.01,418,1029471,4166.5,10,0.412757,0
1719989435,5.76,3,249.2,1.27,2040,1045328,814.1,1,0.237047,0
1713330733,80.82,3,397.6,17.42,1079,8290442,5407.6,12,0.355314,0
1706703446,100.0,23,17.9,5.94,116,1053551,491.6,12,0.996861,1
1715521261,197.55,1,244.3,6.77,450,2065885,536.5,12,0.828011,0
1710738630,256.31,7,513.0,43.59,1446,8293107,1381.4,7,0.55983,0
1708447879,56.74,9,312.6,20.32,3622,3692378,7019.9,8,0.329863,0
1707024519,127.32,9,278.5,102.29,900,8297130,1740.0,3,0.079335,0
1725067291,187.67,1,173.5,21.97,2216,3680816,3762.5,11,0.414206,0
1728397103,73.55,1,346.6,5.21,3093,8297574,333.9,5,0.045951,0
1709153293,1.0,2,346.8,6.87,3489,1058077,555.3,3,0.029343,0
1720357148,11.67,1,355.1,15.88,353,1052563,15314.2,6,0.09843,0
1702319190,28.54,7,374.6,33.98,3649,3687872,1681.8,12,0.05873,0
1714120337,209.97,4,325.1,0.93,1026,3684272,587.7,5,0.883427,1
1711639251,67.94,2,195.5,2.39,330,3680034,6972.4,12,0.519812,0
1715912645,949.75,9,72.1,1.84,8,1058305,951.1,27,0.99999,1
1710779081,43.06,2,205.1,1.85,856,1019526,4973.9,2,0.426609,0
1728601507,21.18,3,366.0,33.74,1705,1055509,10892.4,1,0.053249,0
1708729715,110.29,1,277.7,6.94,931,1040785,59.5,4,0.210059,0
1716082813,62.96,1,152.1,3.43,1199,1047528,3283.3,3,0.642782,0
1706166586,57.73,6,202.3,4.32,3307,1048355,5239.0,14,0.191308,0
1725074413,100.0,2,381.2,46.2,2576,1036023,426.7,4,0.038457,0
1718770729,89.76,5,228.3,27.23,1540,1044789,257.3,13,0.332706,0
1722129450,94.9,5,115.4,3.44,66,1049509,3541.2,12,0.663072,0
1725171193,100.0,19,129.6,0.49,23,2083311,6479.4,19,0.996245,1
1711105471,100.0,3,75.1,3.21,90,3690739,3475.3,10,0.872413,1
1719926555,203.64,5,262.7,1.32,1077,1044375,1473.1,4,0.834784,0
1705722283,9.8,9,409.2,0.05,2484,1050005,3439.3,14,0.26573,0
1728761744,100.0,12,18.9,10.02,86,1018295,909.3,21,0.926221,1
1718286567,79.31,5,341.5,1.21,2932,3694233,2749.4,2,0.17289,0
1710588812,8.72,8,325.3,23.04,1295,8282831,849.0,2,0.260083,0
1710442015,376.9,22,121.1,2.46,133,3685369,6770.0,23,0.999769,1
1710029356,59.9,4,304.8,0.2,1821,1042728,7700.0,12,0.216297,0
1726975681,218.82,2,161.4,1.89,1077,2073389,10222.4,10,0.843963,0
1710043440,51.0,8,330.1,44.87,584,1038769,5195.9,12,0.08133,0
1708203177,656.9,20,66.1,1.66,88,1048948,3022.8,26,0.999973,1
1713487748,191.89,9,298.9,4.51,2848,1045929,2713.3,8,0.833284,0
1711104509,24.3,2,400.0,6.59,219,1050660,16960.4,13,0.207261,0
1722253764,363.24,1,327.9,3.4,1488,1020698,84.5,6,0.843246,0
1725842272,26.62,6,351.6,5.42,1600,3686328,647.3,3,0.259649,0
1700221983,3.41,7,385.4,65.27,2750,2073193,3761.6,4,0.017445,0
1725103033,330.89,5,599.8,31.03,3522,2073412,8414.2,3,0.334512,0
1726225968,112.48,9,64.7,4.7,131,2073331,3080.7,27,0.914086,1
1701490093,116.25,23,32.3,0.14,39,3697316,758.9,10,0.998421,1
1718747214,75.13,3,340.3,26.06,2790,1020751,467.6,4,0.153279,0
1707635845,11.1,4,274.6,42.15,1788,2081893,3668.8,4,0.071345,0
1713904075,18.94,2,265.8,15.46,598,1046853,6852.7,7,0.452237,0
1712714097,127.91,3,290.2,44.68,178,8287777,1324.7,11,0.494589,0
1701473831,43.6,2,29.9,19.35,1996,1022848,2083.6,14,0.182136,0
1710251103,256.51,10,89.0,6.14,21,1019116,10851.8,22,0.993358,1
1728704947,154.84,8,320.4,15.17,2737,1029017,1504.1,7,0.638735,0
1726659817,902.01,4,14.8,1.58,7,1026009,5220.0,20,0.999982,1
1704650816,386.76,3,274.9,9.7,2819,1040676,1747.1,5,0.822969,0
1705238353,14.16,3,556.2,3.33,924,1033624,2484.2,9,0.054914,0
1720324699,79.14,1,190.2,43.09,1435,8297490,4645.2,8,0.17154,0
1708098479,18.84,8,403.6,18.59,3354,3683429,7993.0,4,0.081958,0
1719781314,170.68,8,480.7,14.1,2854,3686555,650.6,8,0.565656,0
1705096503,149.69,5,10.0,13.85,810,3687921,943.9,7,0.766271,0
1703812626,48.5,3,354.1,11.98,2829,2079592,3158.3,10,0.188745,0
1725563831,85.07,3,435.6,11.66,2584,1054144,2618.3,8,0.063112,0
1719849675,15.17,3,362.9,14.27,2778,8281185,4474.3,8,0.077142,0
1714189094,6.54,7,172.8,0.12,1617,2077276,7244.9,6,0.656751,0
1719109339,40.78,8,332.5,28.3,1442,1052977,247.5,6,0.358193,0
1720369846,190.43,2,361.8,16.06,171,2076886,6557.1,5,0.725231,0
1719056313,25.13,6,472.6,5.74,3450,8287257,426.6,13,0.129265,0
1710698328,86.67,2,197.7,2.72,2122,1020554,5500.4,12,0.180275,0
1730927929,96.68,8,247.0,4.09,2010,1024351,759.3,2,0.484653,0
1722621870,38.6,4,164.2,7.16,931,1046840,3938.1,14,0.466824,0
1701685821,477.45,5,199.2,2.96,1608,8294731,415.8,1,0.414878,0
1700921828,33.85,3,392.7,10.06,122,1049783,650.1,6,0.531198,0
1704048704,45.31,1,415.5,5.88,2207,2065722,324.0,7,0.106485,0
1724689279,78.12,5,239.4,3.69,2051,1015314,1310.8,8,0.542356,0
1703539616,272.33,2,423.3,7.37,3099,1040765,3100.4,4,0.525344,0
1701210302,36.59,8,444.4,9.8,770,2075046,5739.2,4,0.394969,0
1720536448,74.28,9,445.6,1.01,1162,1029915,2374.8,1,0.78351,0
1704326598,11.31,7,347.9,0.83,2398,2085207,20766.2,14,0.235793,0
1728953541,1.96,1,353.8,9.81,353,1029127,14526.7,10,0.281392,0
1710375834,201.48,5,253.8,35.37,3601,2074087,4479.4,12,0.419198,0
1703349777,76.64,2,490.8,4.46,1998,3692050,3500.8,11,0.154724,0
1705715517,40.35,8,342.7,4.49,1921,8294531,60.3,12,0.508937,0
1722603473,66.18,6,199.1,2.9,2644,8302033,3860.3,5,0.299427,0
1706524662,6.78,1,352.5,68.67,3195,1049269,5723.6,10,0.00167,0
1710841326,3.38,9,287.1,12.34,218,1049590,283.4,5,0.26763,0
1724567104,57.97,1,383.2,20.47,40,1021340,819.9,4,0.220423,0
1728484411,132.76,5,121.3,10.14,1072,2067631,4490.9,7,0.729438,0
1703371777,1.07,9,410.5,32.63,1906,1049075,1394.3,11,0.32902,0
1712556866,90.18,1,10.0,16.23,3446,2080339,1263.1,2,0.213805,0
1721504147,103.97,5,281.1,3.27,436,3693863,495.6,5,0.685597,0
1718148219,112.3,2,310.8,18.42,2006,3686198,9072.2,3,0.336945,0
1711450787,16.09,1,422.7,4.05,3419,1023270,7639.3,10,0.015833,0
1701102857,126.9,4,373.3,5.06,1375,2075171,5201.6,13,0.174272,0
1723116272,51.35,9,254.7,69.05,494,3683838,6335.2,1,0.321671,0
1710533591,101.26,4,385.7,5.71,1321,1025940,1750.2,1,0.456679,0
1700322993,49.04,1,197.4,1.42,3457,3692516,9140.3,3,0.070038,0
1716117715,96.12,2,198.1,9.75,392,2077766,2273.4,13,0.443911,0
1727126048,29.21,2,300.7,24.89,778,3680579,1760.0,7,0.125638,0
1728613387,396.79,3,394.9,70.85,2172,1028237,9510.9,6,0.426796,0
1709818188,28.51,7,354.2,5.62,537,3683093,3828.4,5,0.444901,0
1726718991,10.58,9,331.3,7.56,3229,1050705,596.8,8,0.136698,0
1717059865,153.82,6,308.1,18.72,3366,1016952,11886.7,8,0.173678,0
1703156911,91.1,2,364.0,6.07,2881,1051877,1182.2,9,0.203336,0
1705704948,216.87,6,175.2,2.54,2042,2068193,20.1,10,0.701384,0
1715154322,117.14,4,5.0,2.4,149,2079731,5932.3,9,0.90105,1
1717620592,96.54,8,187.8,35.1,2575,1046917,1748.7,5,0.631829,0
1725202088,60.93,2,382.3,13.3,2131,1020685,3899.8,4,0.263123,0
1730886469,112.96,8,27.4,0.86,2287,1026980,5311.0,5,0.816675,0
1712344436,1186.72,14,71.1,1.78,110,8289219,2223.0,25,1.0,1
1709086796,42.52,2,275.7,13.3,2212,1050604,1771.0,12,0.164167,0
1725455187,88.94,5,358.5,23.81,2786,2079911,3834.8,6,0.283725,0
1711325665,14.15,8,232.9,23.46,895,2074024,165.4,3,0.551893,0
1728078007,54.03,4,87.4,9.6,3443,3694160,2092.5,8,0.440256,0
1722370178,103.48,1,17.1,5.23,555,3690196,665.7,9,0.830065,0
1720966218,22.56,8,251.9,4.27,2814,2080533,224.7,5,0.286097,0
1721429402,14.27,2,233.7,48.02,1130,1054027,754.0,8,0.021664,0
1713678708,67.09,7,384.8,17.29,560,8294838,2299.5,7,0.570254,0
1704235035,323.51,6,216.0,21.96,3464,8294006,1516.7,13,0.632027,0
1710882220,56.19,3,357.7,36.59,320,1016244,1268.9,10,0.125064,0
1726888196,60.52,4,281.7,37.73,1870,1023688,361.7,14,0.12956,0
1722577412,6.02,7,357.9,71.53,590,2082100,2808.4,12,0.064332,0
1725735318,9.65,2,296.4,24.97,2085,1040697,9508.2,4,0.121935,0
1728668113,11.8,3,348.0,8.07,45,1032723,3765.0,12,0.352514,0
1717260571,26.82,4,310.9,29.82,3314,3682397,252.0,13,0.131632,0
1730780700,9.16,5,348.7,10.86,3068,8294671,137.0,2,0.052232,0
1709575840,8.07,4,247.9,7.32,866,2072889,258.3,6,0.41266,0
1731092735,101.74,6,295.4,58.8,1977,1019624,1402.9,9,0.154873,0
1727445727,120.32,7,250.6,7.13,537,1050544,2052.5,12,0.572767,0
1719796097,63.79,4,486.8,10.43,1778,8297884,8137.1,8,0.206852,0
1712603024,106.7,8,322.5,20.28,1935,1023527,2797.2,7,0.51286,0
1725108706,224.6,9,342.9,48.92,1264,2074643,5131.2,1,0.759727,0
1701916610,25.48,8,414.6,2.83,3458,1043918,3246.5,11,0.10676,0
1727305458,116.6,7,36.9,11.71,1307,1029190,651.0,5,0.813597,0
1719776994,193.95,1,422.4,48.91,222,1027048,2295.6,6,0.211256,0
1720875801,3.98,3,206.1,15.62,1818,1051504,1268.8,12,0.102987,0
1718368441,414.49,21,85.6,3.65,41,3682010,686.8,21,0.999723,1
1717469082,323.96,12,13.0,1.49,77,1019575,1947.1,28,0.997998,1
1720086967,93.88,9,321.2,0.29,2997,3692110,11741.1,13,0.519371,0
1706747526,61.2,6,373.6,12.66,192,3690441,1753.5,7,0.587459,0
1731201811,90.76,8,188.6,11.73,1179,2080305,211.1,7,0.786395,0
1720607217,7.56,1,192.3,32.11,258,2071352,4537.0,10,0.097464,0
1718558702,42.3,2,431.4,9.13,2490,3688819,4944.0,9,0.067613,0
1703947043,44.11,9,165.7,16.18,2664,1028456,9532.0,11,0.298877,0
1724793960,21.53,3,294.7,15.13,1589,1020233,942.4,5,0.257746,0
1707159406,434.95,14,59.5,7.86,151,8299052,2181.8,21,0.999372,1
1719627925,27.53,6,506.8,8.07,636,1034130,2577.9,5,0.378139,0
1729208473,25.02,4,54.3,48.24,2492,1021193,6001.2,9,0.116834,0
1702199924,4.83,1,181.9,0.73,1053,1031076,995.1,8,0.30978,0
1709321451,23.47,5,47.7,16.48,1112,1026870,2149.6,8,0.448696,0
1728511395,121.47,7,473.6,4.77,2453,3685660,3210.7,1,0.375556,0
1705578364,42.94,8,248.3,18.48,3014,2073129,1206.3,9,0.302466,0
1715909505,100.83,6,66.4,27.99,1241,3694210,526.5,13,0.71829,0
1725667326,15.56,1,400.9,46.37,2449,1053787,2366.9,12,0.010201,0
1706933724,4.6,6,371.1,0.84,2851,3669521,472.3,12,0.216431,0
1720420264,44.92,4,140.7,7.99,583,1049170,9681.5,9,0.35345,0
1706754067,57.88,4,521.6,39.69,1539,3684012,1892.5,7,0.042526,0
1709832633,6.1,4,155.6,4.96,1245,8302799,1617.0,8,0.197035,0
1714709880,111.43,2,85.8,15.96,2368,1029632,3041.4,10,0.272851,0
1709277867,11.48,3,344.3,10.72,3388,1044943,6032.2,11,0.024518,0
1720800175,119.28,2,375.7,3.75,2389,2061864,1054.9,11,0.169042,0
1704259301,18.0,6,161.6,35.63,3142,1026335,174.7,3,0.030837,0
1710119345,181.12,6,400.5,26.45,2405,1026369,3160.3,1,0.289031,0
1703817510,17.36,5,312.9,43.56,2293,2070362,3350.8,10,0.027916,0
1717028904,63.32,4,255.1,2.24,1047,1022165,628.3,1,0.390041,0
1711581426,116.81,5,46.0,0.53,92,2069772,1735.3,21,0.863258,1
1730690283,241.4,22,74.3,1.66,147,2067493,10482.0,11,0.998943,1
1717844143,36.67,3,260.5,3.92,2415,1041125,7438.2,9,0.07105,0
1717621940,109.4,7,419.1,10.04,2041,8288642,19919.9,9,0.619622,0
1710419207,875.25,13,15.8,0.34,9,1049396,206.3,16,0.999996,1
1718907319,2.53,2,292.5,8.77,1968,3684772,8458.3,9,0.179445,0
1702509144,7.46,5,254.1,9.57,1604,1019223,4456.4,13,0.106797,0
1703080001,44.33,2,267.0,2.97,3230,3684317,3647.2,4,0.132094,0
1704143809,767.9,16,54.5,1.36,55,8299361,4180.0,8,0.999997,1
1730252202,929.79,11,62.2,3.09,81,8292229,950.8,26,0.999997,1
1723396867,73.9,1,164.0,36.68,204,8293999,2543.7,5,0.18575,0
1726022181,733.97,8,27.9,5.13,122,2076193,5735.3,29,0.999883,1
1717711566,240.75,1,376.0,6.45,1510,1026206,4172.1,13,0.609458,0
1713623439,75.99,4,384.8,5.09,1313,2078918,534.4,1,0.587214,0
1727126146,15.29,4,250.8,7.11,535,8287922,3731.5,8,0.449759,0
1720079462,707.02,8,85.2,0.95,58,1058242,3208.9,27,0.999887,1
1715839321,52.27,6,239.6,9.97,2397,2072318,2794.7,3,0.423846,0
1730105802,47.72,2,187.5,22.97,2982,1047250,1230.6,13,0.057268,0
1704157501,59.5,8,132.5,29.44,3369,8293106,8855.2,6,0.243559,0
1701790545,324.48,5,475.5,1.78,888,8291022,1115.1,2,0.776425,0
1713955489,43.94,2,264.4,11.3,2912,3686810,6638.0,2,0.104044,0
1707696611,22.25,9,125.6,14.62,2034,3686939,648.8,13,0.438068,0
1716493944,6.45,5,169.9,1.75,969,8299004,6465.1,1,0.693703,0
1721114658,59.96,3,311.5,3.76,1159,3685590,1539.7,10,0.301144,0
1714102578,28.09,3,351.5,5.02,2283,3686933,8710.9,2,0.09276,0
1722276645,46.23,2,181.6,4.79,1272,1022755,8504.1,9,0.230282,0
1708956028,44.04,2,473.1,3.11,3576,8288100,181.8,10,0.069203,0
1709724333,38.54,5,289.8,39.76,2143,2082762,4470.9,7,0.199361,0
1713669902,141.18,4,245.2,57.58,1156,1049709,1103.8,4,0.191889,0
1722589874,20.02,6,410.1,23.01,2636,1022959,990.2,2,0.035561,0
1703574855,55.09,4,422.1,5.19,2214,2067923,2088.3,8,0.174991,0
1719983383,48.35,2,145.9,41.71,2329,1054358,60.3,10,0.07894,0
1704893780,51.22,1,157.3,31.72,2858,3686165,7212.7,9,0.04569,0
1712590621,79.92,1,621.3,34.13,118,3681131,11458.5,5,0.12527,0
1725419351,12.82,6,243.8,23.95,3123,3686235,6255.3,7,0.123973,0
1702302296,35.47,5,267.5,0.79,1201,2076656,9008.3,4,0.589455,0
1722941957,9.07,3,342.0,6.79,3501,2076811,1914.9,6,0.079988,0
1713854910,95.33,9,136.2,3.49,1049,8296088,5882.7,8,0.799143,0
1711230124,37.24,3,346.8,8.5,1953,8295068,866.9,13,0.125549,0
1700238621,43.08,9,220.3,2.42,1056,1026418,3081.8,10,0.673556,0
1715527102,471.84,6,109.0,0.76,40,3685999,84.9,23,0.998245,1
1711437517,21.19,8,489.0,12.98,2621,3688071,62.9,1,0.092295,0
1719324774,3.8,7,299.0,20.55,3086,2073333,643.6,10,0.185554,0
1731257717,609.17,14,45.9,4.52,95,1055036,80.1,21,0.999937,1
1725198061,54.8,8,133.2,10.92,3438,8295437,2056.5,10,0.25895,0
1724964840,12.96,6,410.9,16.99,3514,8293193,6851.9,12,0.04572,0
1707904845,191.61,18,33.6,4.63,145,8287979,2131.2,11,0.993627,1
1715865588,114.64,9,119.2,2.78,3593,3691196,1542.3,3,0.620004,0
1723642725,7.34,3,418.6,1.15,1965,2078591,2496.5,10,0.140669,0
1703609088,104.22,2,125.6,15.43,2625,1015391,2423.9,11,0.123041,0
1718182711,46.45,7,165.9,17.46,2187,1018876,2180.6,9,0.460295,0
1716435539,24.05,9,339.6,16.33,1724,1021254,1210.3,5,0.535402,0
1703351771,80.78,8,176.8,41.3,1109,1050462,3880.7,3,0.479484,0
1700297393,500.07,20,54.8,0.5,10,3680116,898.5,8,0.999954,1
1710986290,10.61,7,463.7,57.51,2624,2070086,6794.4,11,0.02903,0
1719909409,149.33,3,287.8,25.47,2618,2071168,11827.2,14,0.156917,0
1721917497,37.3,7,235.6,8.82,2226,1025136,720.2,12,0.439643,0
